sentence,label
እናንት የፊልም ሰሪዋች ብዙ ፊልም ላይ ምግብ ቀርቦ ወይ ስትበሉ ስርአት የላችሁ ለምሳሌ ይህ ፊልም ምግብ ቀርቦ ሲነጋገሩ  ስላልተግባቡ ሊጎረስ የተጠቀለለውን መወርወር ይህ አሁን ምን ያስተምር እንዲህ በመሆኑ የሚደሰት እለ  ፊልም እያስተማረ እንዲያልፍ ነው ግን ደግሞ ስርአትንም ማስተማር ያስፈልጋል ዛሬ የወረወርሽው ምግብ ነገ ይቸግራል ያ ቀን ሳይመጣ ትንሽም ቢሆን ስርአትን ተለማመጂ ገና ወጣት ነሽ ብዙ ነገር ይጠብቅሻል  ከዚሁ ተማሪ ስርአት ይጠቅማል እንጂ አይጎዳም,negative
አሪፍ ፊልም ነው  Thank you I enjoyed it,positive
አማርኛ ፊልም ርዕሱ ተመሳሳይ ፡የቤት ልጅ የጎረቤት ልጅ፡ የሰፈሬ ልጅ፡ የሴት ልጅ፡ የሴም ልጅ፣ የልጅ ልጅ ፣ የአክስት ልጅ ፡  ሰውየው ፡ሴትየዋ ፣ሹገር ማሚ ፣ሹገር ዳዲ እያለ ይቀጥላል,negative
ቅድስ ገብኤል የልባችን መሻት ይፈጽምልን ከዚህ በሽታ ይስውርን አሪፍ ፌልም ነው እዩት,positive
ለመላው። የኢትዩጵያና የአለም ህዝብ ሰላም ያውርድልን መደሀኒለም ሆይ።  ማርን ይቅር በለን ወገኖቻችንን። ማርልን እኛንም። ክመከራ ስጋ ክመክራ ነፍስ ጠብቀን አሜን, neutral 
እስቲ ጩባውን አይቶ ፊልሙን የከፈተ, neutral 
እረ ወገን እኔ መዳም እራሷ ኮሮና ሆነችብኝ እኮ ,negative 
እኔ ጩባውን ስላየሁ ብቻ ከፈትኩት እኔም የምትሉ ግጩኝ ከመዳም ኩሽና ያጋጫችሁና ወዳችዋሎ, neutral 
ሰላም ሰላም የሀገሬ  ልጆች  በስደትም በሀገር ቤትም ያላችሁ   እግዚአብሔር ይጠብቀን ሀገራችንን ሰላም ያርግልን, neutral 
እኔ መቸም ሚሊዎን ብርሀኔን አይቸ ማለፍ ግፍ ይሆንብኛል በጣም ነዉ እምወደዉ በተለይ ዘጠነኛዉ ሽ ላይ የሳቄ ምንጭ እሱ ነዉ እኮ እህህ ኮሜንት አይቸ እመለስ አለሁኚ, neutral 
የልጁ ድምፅ ዋው ነው ኧረ ተጠቀምበት ጓዳ ለጓዳ አታርመጥምጠው አሪፍ ድምፅ አለህ በኮምፒውተር ያልታገዘ ያልተበረዘ የእግዚአብሔር ድንቅ ስጦታ ከቻልክ በዝማሬ ፈጣሪህን አመስግንበት,positive 
ወይኔ ሸሚዙ ግን ፍረደበት እየተቀያየራችሁ የምር ያበደነው አቤት ጩቤቲ, neutral 
ጩባው እንደ እኔ የሚያስቀው ግጩኝ።, neutral 
ጩቢቲ ከባድ ድምፃዊ መቶብሻል ቮካል ስሪ,positive
በጣም ደስ ይላል ትንሽ ቅር ያለኝ ዘፋኙ ሲዘፍን ቢታይ ጥሩ ነበር ። የሃና እህት ባልሳሳት ዘመን ላይ የደሞዜ ሚስት ሆና የሰራችው ናት አይደል ,positive 
በጣም ሀሪፍ ድምፅ ነው ግን ያለው,positive 
አይ ሐኒ ይህ እውነት ነው ::ስትስቂ. ስትተክጅ. ቁም ነገር. ስትሆኝ ውብ ቆንጆ ብቻ አይገልጽሽም እንዳልሽው ስውን ላለማስቀየም ትጨነቂ አለሽ ጥሩ ነው አየሽ አንችም ስው, neutral 
ምናለ ጩባው ጉረቤቴ ቢሆን ሁሌ ቀልድ እንድጠግብ,positive 
ሪፍ ነው ምንም አይልም በማየቴ አልተቆጨሁም እዮት እስቲ አፍ አውጥቼ ያቺን ነገር ልለምን በሰ የምትጀምረዋን ነገር ኮሜንት ልታነቡ መምጣታችሁ ስለማይቀር እያደረጋችሁኝ እለፉ በኮሮና ሞት ይሁንባችሁ,positive 
ምርጥ ፊልም ይመስላል እስኪ ኋላ አይቼ አስተያየት እሰጣለሁ ቻናሌን ግን, neutral 
እናመሠግናለን ሚሊዮን ቀውጢ ነህ ,positive 
የራስህ ድምፅ ከሆነ ግን .... ባህሩ ቀኜ አልሞተም ,positive
ፈጣሪ ከዝህ በሽታ ይጠብቃችሁ ከቤት አትውጡ በዛውም  ስብስክራይ አድርጉኝ አዲሱ የቻናል ነው አፍጥኑት, neutral 
ውይ ደስ ሲል ጓደኝነት ማለት እደዚህነው ጓደኞቹ ደስ ሲሉ በተለይ ጭውቴ,positive
ዛሬ እመቤቴ ቅድሰት ድንግል ማርያም ነች ቢሆንልን በለን ያሰብንውን  ሁሉ የልባችንን መሻት ትፈፀምልንአሜን, neutral 
ጩባው ውስጤ ነህ የኔ አደኛ ሚሊዬ, neutral 
የራስህ ድምፅ ከሆነ ግን .... ባህሩ ቀኜ አልሞተም ,positive 
እኔምለው ለፊልሙ አስተያየት መስጠት ትታቹ ላይክ ላይክ ምትሉት ግን ምንድነው የምታገኙት ጥቅም, neutral
ኢትዮ ውሥጥ በጣም ብዙ  የታረክ በታ እያለን የሚሠሩት ፊልሞች ሁሁ መጠጥ ቤት  ጭፈራ ቤት ሺሻ ቤት ቁማር  ሢጋራ  ከተማ ለከተማ እንደ እብድ ውሻ እየሄዱ ከከተማ ሣይወጡ ይበጫበጫሉ,negative 
በጣም አሪፍ ስራ ነው በርቱ ወገኖቼ ሰላም ፍቅር ጤና ለወገኔ ይሁን እወዳችሗለሁ ምርጥ ተዋናይ ናችሁ ታምራላችሁ,positive
ሴት መጥፎ፣ ወንድ ጀዝባ ነዉ ከማለት ሌላ ድርሰት አታቁም,negative 
ቀሽት ፊልም ነፀብራቆች ይቻማችሁ፡ ደሬ ግን ከምር ዘፋኝ ነው? አሪፍ ድምጽ አለው,positive 
አማኑኤል ያለበት ፊልም ሁሉ ይመቸኛል እስኪ እንደኔ እድናቂዎቹ የት ናችሁ,positive 
በጣም ደስ የሚል አንጀት አርስ ፊልም ነው እስቲ ከዚህ ፊልም ተማሩና አሳምራችሁ ስሩ,positive 
እንደ ዛሬ የኢትዮ ፊልም አስደስቶኝ አያውቅም,positive 
ኢትዮጵያ ለዘላለም ትኑር,positive 
እንዲህ አይነት ፊልም አይቼ አላውቅም,neutral 
ብላችሁ ታምኑኛላችሁ የማያስቅ የማስለቅስ ኮስተር ያለ ፊልም wow አቦ ይመቻችሁ ,positive 
አማኑኤል አንደኛዬ እኮ ነህ በምን ቃል ልግለፅህ,positive 
ያምራል በጣም ያላያቹህ እዩት,positive 
በጣም ከፍቶኝ እንቅልፍ እምቢ ባለኝ ሠአት ሥለመጣችሁ ዴሥ ብሎኛል, neutral 
አሪፍ ፊልም ነው እስቲ የተመቸው  ላይክ ይግጨኝ, neutral 
የሶደሬ ማስታወቅያ ናፍቀሽም ነበር ግን እኮ አሁን አረፍ ብትይ መልካም አሸን ኮረና, neutral 
ኤርሜያስ ታደሰ እውነት ትችላለህ አሪፍ እይታ ነው በር ታ ብዙ እጥብቃለን በዚህ አጋጣሚ ማሪያምዬን ስላየሁኝ ደስ አለኝ  ፈጣሪ ለአገሬ ያብቃኝ ደጀዋላይ እድቆም ያብቃኝ  አሪፍ ነው ,positive 
በኢትዮጵያ ፊልም በጣም የበሰለ ደራሲ ተዋናዮች የተጣመረበት ሚገርም ፊልም ይሄ 1ኛ ለኔ የጭንቅላት ብቃታችሁን ሳላደንቅ አላልፍም ለሌሎችም ምሳሌ ነው በሳል ፊልም ጎበዞች በርቱ,positive 
ኤጪ ማሰታወቃያዉ ይደብራል ኮረና ገብቶል እኮ የምትሉት ሁሉ መደረግ አይቺልም ጂሎቺ, neutral 
ያላያቹ እዩት አትቆጩበትም ኤርሚዬ በርታ አማንዬ የሰፈሬ የሩፋኤል ልጅ ትችላለክ ,positive 
ተሰርቆ ካዬነው እኮ ቆዬን አማንን ስለምወደው ብቻ አየዋለሁ ,positive 
አዲስ ፊልም መቷል ኑ እንሹፈው አሪፍ ይመሥላል,neutral 
1ኛ ብየዋለሁ ይሄንን ፊልም እናንተ ኮመንተሮች ግን ማዳምን መቦጨቅ ትታችሁ ስለ ፊልሙ አስታየት አሰጡም,positive 
ዋው   ኤርሚየ  በጣምነውደስየሚለው,positive 
ተለቀቀደ በጉጉትነበር    ስጠብቅየነበርው, neutral 
አማን ሰርተከዋል አይገልፀውም ቁጥር 2 ቢኖረው እንዴት እንደሚያምር ዋውውው በኢትዮጵያ ውስጥ ከተሰሩ ትንሽና ምርጥ ፊልሞች መካከል ውይ በምን ልግለፀው ኡፍፍፍፍ,positive 
ዋውውውው ይምጥብቀወ ፊልም ተለቀቀ ደሰ ይላል ውዳቺዬ የት ናችልኝ እንየወ አብረን, neutral 
ቁጭብለክ ኮምኩም ታድያ ፌልሙን ነው ሌላእዳይመስላችው ጀለስካወች, neutral 
እናመስግናለን አዳዴም ሲጨንቀን እደሀለ ነገር አይቶ ትንሽ ዘና እንበል, neutral 
ዋውውውው እንቅ ፊልም ነው የእውነት,positive 
አማንየ እኔን ግራ ግብት ያርገኝ ውይይይይ, neutral 
አሪፍነውምንምአይል, neutral 
አስተላለቁ ያስጠላል,negative 
ገራሚ ፊልም ነው ዋው,positive 
ላቅመ ፊልሙ ማዬት አልደረስኩም  እንዴ   በቤርጎቤት ሊጨርሱት ነው ተው ልደግበት,neutral 
ኢትዮጵያውያን ጋር  ምኑም እማይሄድ  ፊልም  ነው  በጣም   ከሚባለው   በላይ  ያስጠላል,negative
በጣም ከሚያስጠላ ፍልም ነው ኢዮ አይደብራቹም ዘጊዎች ,negative 
ዞላ እባብ ይዘልዝልሽ ወይ ማንዴ,negative 
ኸረ ማንዴ ጂም የሚባል ነገር አለ ምንድነዉ እንዲ መከመር ራስክን ጠብቅ ስክሪፕት ምረጥ,negative 
ማንዴላ ግን ምን ነካህ?  ድሬድ ላክስ ክብር ያለው የተፈጥሮ ጸጉር ነው ። ክብሩ ከባህታውያን ይጀምራ,negative 
 የሌባ ፡የበጬ፡የዱርዬ ፡መገለጫ ማረጋቹ ሳያንስ ደግሞ የወንድ ሸሌ መገለጫ ለማድረግ ነው? በጣም ይደብራል,negative 
በጣም ይደብራል,negative 
እረ ማንዳላ የሌለበት ፊልም የቱ ነው እጭ አሁንስ በዛ ፊልም አይመራጥም እንዴ,negative 
ወይ ማንዴላ ማትገባበት የለ, neutral 
ብልግና ማሳየቱ ለወጣቱ ጥሩ አደለም,negative 
በቃ አሪፍ ፍልም ነው ,positive 
የሚያስጠላ የወረደ ታሪክ,negative 
ትንሽ ከኛ ባህል ወጣ ያለ ነው,negative 
የጌታ መሳይ የመጨረሻዋ ፍቅረኛ ውብ ናት ,neutral 
አጨራረሱ የመጨረሻ ይደላል,positive 
ባለጌ የሆነ ፊልም ወይኔ የተሰጣቹን ሸምድዶ መዘባረቅ አይሰለችም እያደር እንጭጭ ሀሳብ ታመጣላቹ ኤጭ,negative 
የሚገርም ፊልም ነው በብዛት የሴቶችን ሀጥያት ብቻ በሚወራበት ሀገራችን ይህም እንዳሉ ግንዛቤ እንዲኖራቸው ያደርጋል እውነታ ሁሌም እውነት ነው ባለው መፍትሄ እንጂ መወቃቀስ ትርጉም የለውም,positive 
የዚህ ልጅ ቦርጭ አንገቱ ጋር ደረስ ምነው ተስተካከል የሚል ዘመድ ጏደኛ ጠፋ ?እረ እስፖርት ስራ ማንዴላ,negative 
የሆድህ የአንገትህ መጥቆር እረ ውይይ ,neutral  
ለፊልሙ እንደምትሯሯጥ ምናለ እራስህን ለመጠበቅ ብትሮጥ,neutral 
በጣም አአሪፍ ነዉ ማንዴ ,positive 
አሪፍና አስተማሪ ፊልም ነው,positive 
ፊልሙ ሀሪፍ ነበር የማስታወቂያው ብዛትና ድንገት የሚጮኸው ድምፅ ግን ይረብሻል ደሞ ዛሬ ብቻ አደለም ሁሌም ነው,positive 
ማንዴላ አድናቂህ ነኝ አንተ ያለህበት ደስ ይለኛል,positive
ባልወድሽ ኮካ ኮላ እገዛልሽ ነበር ወይ ማንዴላ, neutral 
አራዳ ፊልም ለምንድን ነው መሀል መሀል ላይ ድምፅ ቀጥ የሚልባቹ,neutral 
ለምንድን ነው አንድን ሴት አፈቅርሻለሁ እያላችሁ ሌላ የምታፈቅሩት ያቺ ከልቧ እየወደደችው የዋሻት ሌላ ወንድ ለማፍቀር ልቧ ተሰበረ ዳግም ሌላ ማቀር እንኳ አትችልም ልቧ ተሰበረ  ለምን ወንዶች,neutral 
18 አመት በታች። ማየት አይቻልም ብላችሁ ግን 18 በታች ታሰራላችሁ,negative 
ሴቶችዬ ጠንካራ ሁኑ ሽንኩርት እንጂ ወንድ ልጅ እንዳያስለቅሳቹ,neutral 
ለዚች ልጅ ጡት ማስያዣ ሚገዛላት ይጥፋ,neutral 
ትንሽዬው ልጅ ስወደው የዱር እንስሳ ጥቀስ ሴት አንበሳ  ያረጀ አንበሳ ሚጢጢዬ አንበሳ,positive 
የሚያስጠላ የወረደ ታሪክ የማይረባ መልክት ቋንቋው ባለጌ የሆነ ፊልም ወይኔ የተሰጣቹን ሸምድዶ መዘባረቅ አይሰለችም እያደር እንጭጭ ሀሳብ ታመጣላቹ ኤጭ,negative 
የሚያስጠላ የወረደ ታሪክ ኤጭ,negative 
ኤጭ,negative 
በጣም ቆንጆ አስተማሪ ፊሊም ነው,positive
እኛ የፍለግ ነው ፊልሙን ነው እንጂ ዘፍኑን አይደለም ከብት ድንጋይ አህያ ነህ እሺ,negative
በሳቅ ልሞት ነው,positive 
ሙዝዝዝዝዝዝዝዝ ነው ያልሽብኝ,negative 
ክክክክ እምባየ ጠብ እስኪል ነው የሳኩት ይመቻችሁ,positive 
ጌታችን ሆይ ሀግርችን ሰላም ፍቅር መተሳሰብ እንዴት በሀይማኖት  ብሔር የማንገጨ አድርገት,neutral 
ይሄ ፊልም ግን አድስ ነው እነኝ ሠሶች ጠፍተው ከርመው ነበር,neutral 
ዶማ ብሎ ሰላም የኛ አገር ፖለቲካ ዶማዎች እየመሩት ነው ቆፍረው የጨረሱን ,neutral 
ይሄ ሰውዬ ደሞ ሰው አግቶ አለማጠን አያቅም እንዴ,negative 
ዛሬ ነው ኮሜዲ ፊልም ያየሁት ከረጅም ግዜ በኃላ  ውይይይይ እንዴት እንዳሳቃችሁኝ ስወዳችሁ,positive 
እኔ ምለው ግን ኢሄ ሰውዬ በቃ በርበሬ በማጠን  ነው እንዴ ማስተሩን የሰራው,negative 
አንዱ ቤብዬ ስወድክ የምትሰራቸው ካራክተሮች በሚገባ ነው የምትወጣው በርቱ,positive 
በቃ ፍቅር በፊልም ብቻ ሁኖ ቀር,neutral 
ዋውውውው ብያለው ሲያምር ግን ፍቅር በፊልም ብቻ መሆን ያስጠላል በተግባር የለም,positive 
በጣም ያምራል መልካም ስራ ይጠቅማል ግን እውነት እደዚህ አለ ለፊልም ብቻ ባይሆን ጥሩ ነበር,positive 
ደሥ  ይላል  ክክክ  አይ  ኮኔረል,positive 
ምን ይሉታል በውለታ የሰውን ሚስት መውሰድ,neutral 
ከሴሰኛ ወንድ ይጠብቀን በሚስቱላይ ከሚሄድ ውሸታም ወንድ ይሰውራቹ,neutral 
ኸረረረረ እኔ የውነት መኖር አሰልችቶኛል ትንሽ የምፅናናው ፊልም ሳይ ብቻ ነው። ፊልሙ ካለቀ በኋላ ድጋሚ ይቺ አለም አናቴ ላይ ተቀምጣ ፊልሟን ትሰራብኛለች,neutral 
እልልልልልልልል የዛሬ ሳምንት ሀገሬ ልገባ ነው ተመስገንንንንንንን,neutral 
ሴትን ልጅ ለቀልድ እንኳ ቢሆን የሚሳደብ ወንድ ደስ አይለኝም ወንዶች ተጠንቀቁ እሽ ለሚሰድበን ሰው ክብር የለንም,neutral 
ከሞት እና ከአሜሪካ የሚቀር የለም አይዞቹህ ከአረብ ሀገር ወደ አሜሪካ,neutral 
ያገሬ ልጆች እንዴት ናችሁልኝ እንኳን አደረሳችሁ ለእናታችን ኪዳነ ምህረት ባላችሁበት ሰላምና ደስታችሁን ታብዛው ውድድድድ ሁላችሁንም,neutral 
ጉንፋን ሊገድለኝ ነው። ጒበዝ እስኪ። እንረዳዳመረዳዳት ባህላችን ነው,neutral 
ዋው ዛሬ ፀዳብን ስጠብቀው የነበረው ምርጥ ፊልም ,positive 
በጣም ነው የሚያስጠላው ይሄን ዝርክርክ ኑሯችሁን እዛው ኤጭ,negative 
ብሌን ማሞ ሳቅሽ ሳቄ ነው ስወድሽ,positive 
በያላችሁበት ሠላማችሁ ይብዛልኝ,neutral 
ዘ መጨነቅ ሀገራችንን ሰላም ያድርግልን,neutral 
እኳን ደና መጣችሁ ጋይስ እስኪ ድብር ብሎኛል ላይክ ግጩኝ ያው የመውለጃየ ስአት ድርሷል እ,neutral 
ጨለማ በዛበት ሲያወሩ ያለው ክላሲካል ይረብሻል,negative 
ለነገ  ይቀመጥ   አሁን  ጢኒብራየ  ዙሯል,neutral
